date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:03:41	531434/531434	---M-Z	200	added ('OK')	text/html	etag:%226247c66c37e53c3a59bafb0c483a851b%22	https://portus-template.framer.website/branding	C:/Users/lrodr/Documents/GitHub/garmscales/GARMSCALES%20UX/portus-template.framer.website/branding.html	(from https://portus-template.framer.website/)
18:03:42	500530/500530	---M-Z	200	added ('OK')	text/html	etag:%22fa7cdd72c8e3c54a3971f11712dc5a65%22	https://portus-template.framer.website/logo	C:/Users/lrodr/Documents/GitHub/garmscales/GARMSCALES%20UX/portus-template.framer.website/logo.html	(from https://portus-template.framer.website/)
18:03:42	454171/454171	---M-Z	200	added ('OK')	text/html	etag:%226edd0ee290712a4ef71611ad0d0d451d%22	https://portus-template.framer.website/projects/studio-aida	C:/Users/lrodr/Documents/GitHub/garmscales/GARMSCALES%20UX/portus-template.framer.website/projects/studio-aida.html	(from https://portus-template.framer.website/)
18:03:42	85408/85408	---MC-	200	added ('OK')	image/jpeg	etag:%2293ac2ec590b36084bbd23c98ad6a77cb%22	https://framerusercontent.com/images/TN7e6hxFOSGL6MBMC2jXhaVgjMY.jpg	C:/Users/lrodr/Documents/GitHub/garmscales/GARMSCALES%20UX/framerusercontent.com/images/TN7e6hxFOSGL6MBMC2jXhaVgjMY.jpg	(from https://portus-template.framer.website/)
18:03:43	454693/454693	---M-Z	200	added ('OK')	text/html	etag:%220317435d72947fba859319bc8d4aa131%22	https://portus-template.framer.website/projects/bloom-root	C:/Users/lrodr/Documents/GitHub/garmscales/GARMSCALES%20UX/portus-template.framer.website/projects/bloom-root.html	(from https://portus-template.framer.website/)
18:03:43	394032/394032	---MC-	200	added ('OK')	image/jpeg	etag:%22543861acec81303721e980563c786609%22	https://framerusercontent.com/images/2fUN6AfxVP830O6NiBoSQhIkThw.jpg	C:/Users/lrodr/Documents/GitHub/garmscales/GARMSCALES%20UX/framerusercontent.com/images/2fUN6AfxVP830O6NiBoSQhIkThw.jpg	(from https://portus-template.framer.website/)
18:03:44	488192/488192	---M-Z	200	added ('OK')	text/html	etag:%22488c03bb3b503f30c38774bb911bb1af%22	https://portus-template.framer.website/web-design	C:/Users/lrodr/Documents/GitHub/garmscales/GARMSCALES%20UX/portus-template.framer.website/web-design.html	(from https://portus-template.framer.website/)
18:03:44	454015/454015	---M-Z	200	added ('OK')	text/html	etag:%22a1da910d53c6e1b0818d0f717bcc8e43%22	https://portus-template.framer.website/projects/technow	C:/Users/lrodr/Documents/GitHub/garmscales/GARMSCALES%20UX/portus-template.framer.website/projects/technow.html	(from https://portus-template.framer.website/)
18:03:45	196385/196385	---MC-	200	added ('OK')	image/png	etag:%2223df1044d9bdf59b1b8a8181ca224a89%22	https://framerusercontent.com/images/iJYQ437fBUCnySXoqsHSAz4L9A.png	C:/Users/lrodr/Documents/GitHub/garmscales/GARMSCALES%20UX/framerusercontent.com/images/iJYQ437fBUCnySXoqsHSAz4L9A.png	(from https://portus-template.framer.website/)
18:03:45	211836/211836	---MC-	200	added ('OK')	image/png	etag:%22a8ac362d2dda5c830cd3d5d41f689a12%22	https://framerusercontent.com/images/UuXST4zXKGfl3fgDUOJ6RYq2w.png?width=904&height=1200	C:/Users/lrodr/Documents/GitHub/garmscales/GARMSCALES%20UX/framerusercontent.com/images/UuXST4zXKGfl3fgDUOJ6RYq2w7a49.png	(from https://portus-template.framer.website/)
18:03:45	232507/232507	---MC-	200	added ('OK')	image/png	etag:%228aff963ce9e9cd4bbaf9185a2afc6b39%22	https://framerusercontent.com/images/VqykbMB1jJU1V5MgZuMho9ZQPRE.png	C:/Users/lrodr/Documents/GitHub/garmscales/GARMSCALES%20UX/framerusercontent.com/images/VqykbMB1jJU1V5MgZuMho9ZQPRE.png	(from https://portus-template.framer.website/)
18:03:45	62189/62189	---MC-	200	added ('OK')	image/png	etag:%22f7f7e228cf2718d38733a4fdd302da4a%22	https://framerusercontent.com/images/MWDjNGvP5t8oMLYclqkqtAa8Qw.png	C:/Users/lrodr/Documents/GitHub/garmscales/GARMSCALES%20UX/framerusercontent.com/images/MWDjNGvP5t8oMLYclqkqtAa8Qw.png	(from https://portus-template.framer.website/)
18:03:45	169549/169549	---MC-	200	added ('OK')	image/png	etag:%22423c9ecbba77a6bc55dd0859d7235969%22	https://framerusercontent.com/images/JTgyera2GVg0m0TpYysubcbZ9YI.png	C:/Users/lrodr/Documents/GitHub/garmscales/GARMSCALES%20UX/framerusercontent.com/images/JTgyera2GVg0m0TpYysubcbZ9YI.png	(from https://portus-template.framer.website/)
18:03:46	177893/177893	---MC-	200	added ('OK')	image/png	etag:%2224e0cef7147cb46aaca60efc4c2d91e9%22	https://framerusercontent.com/images/I52ySlA7FEFc8HDRAMz5uuwvcs.png	C:/Users/lrodr/Documents/GitHub/garmscales/GARMSCALES%20UX/framerusercontent.com/images/I52ySlA7FEFc8HDRAMz5uuwvcs.png	(from https://portus-template.framer.website/)
18:03:46	220800/220800	---MC-	200	added ('OK')	image/png	etag:%221129f7c66e0e5c03669c440cfcd7c2a5%22	https://framerusercontent.com/images/mfizarygKFOoNzV2aWUTgV4GvxA.png	C:/Users/lrodr/Documents/GitHub/garmscales/GARMSCALES%20UX/framerusercontent.com/images/mfizarygKFOoNzV2aWUTgV4GvxA.png	(from https://portus-template.framer.website/)
18:03:46	177893/177893	---MC-	200	added ('OK')	image/png	etag:%2224e0cef7147cb46aaca60efc4c2d91e9%22	https://framerusercontent.com/images/I52ySlA7FEFc8HDRAMz5uuwvcs.png?width=933&height=1200	C:/Users/lrodr/Documents/GitHub/garmscales/GARMSCALES%20UX/framerusercontent.com/images/I52ySlA7FEFc8HDRAMz5uuwvcs328f.png	(from https://portus-template.framer.website/)
18:03:46	206970/206970	---MC-	200	added ('OK')	image/png	etag:%227897b4ba35436140aa90fe6a6c49acab%22	https://framerusercontent.com/images/d1MCQVnLDDQxpxGqq2bVy1RXAI.png?width=904&height=1200	C:/Users/lrodr/Documents/GitHub/garmscales/GARMSCALES%20UX/framerusercontent.com/images/d1MCQVnLDDQxpxGqq2bVy1RXAI7a49.png	(from https://portus-template.framer.website/)
18:03:47	30917/30917	---MC-	200	added ('OK')	image/png	etag:%225d0dfd0dd5116ede9611794bffb6cd0b%22	https://framerusercontent.com/images/zwbhdOE5GCV7oSRI5eIae2u9oU.png?width=1200&height=800	C:/Users/lrodr/Documents/GitHub/garmscales/GARMSCALES%20UX/framerusercontent.com/images/zwbhdOE5GCV7oSRI5eIae2u9oU16b1.png	(from https://portus-template.framer.website/)
18:03:48	232507/232507	---MC-	200	added ('OK')	image/png	etag:%228aff963ce9e9cd4bbaf9185a2afc6b39%22	https://framerusercontent.com/images/VqykbMB1jJU1V5MgZuMho9ZQPRE.png?width=904&height=1200	C:/Users/lrodr/Documents/GitHub/garmscales/GARMSCALES%20UX/framerusercontent.com/images/VqykbMB1jJU1V5MgZuMho9ZQPRE7a49.png	(from https://portus-template.framer.website/)
18:03:48	86886/86886	---MC-	200	added ('OK')	image/png	etag:%22f16b4d598c67537e411dd3620b73c5bc%22	https://framerusercontent.com/images/OlXAZgu8LrL8xzU1LgCNWN06A.png?width=1200&height=1200	C:/Users/lrodr/Documents/GitHub/garmscales/GARMSCALES%20UX/framerusercontent.com/images/OlXAZgu8LrL8xzU1LgCNWN06A8079.png	(from https://portus-template.framer.website/)
18:03:48	167686/167686	---MC-	200	added ('OK')	image/png	etag:%222bb7de093db21a54a08f95dc90406cbf%22	https://framerusercontent.com/images/5XS6dxveLzu0LWVkm10nFUOa9yg.png?width=904&height=1200	C:/Users/lrodr/Documents/GitHub/garmscales/GARMSCALES%20UX/framerusercontent.com/images/5XS6dxveLzu0LWVkm10nFUOa9yg7a49.png	(from https://portus-template.framer.website/)
18:03:49	165809/165809	---MC-	200	added ('OK')	image/png	etag:%2279819a2cb84e6ea4496b0e1addba631e%22	https://framerusercontent.com/images/YnKGF5HI1Lhyl4wRDpWR9M1F8ik.png?width=673&height=1200	C:/Users/lrodr/Documents/GitHub/garmscales/GARMSCALES%20UX/framerusercontent.com/images/YnKGF5HI1Lhyl4wRDpWR9M1F8ik7657.png	(from https://portus-template.framer.website/)
18:03:49	91800/91800	---MC-	200	added ('OK')	image/jpeg	etag:%221a7cef6e3cd435e84788630f567021dc%22	https://framerusercontent.com/images/p14i1JmPkDxZDwQziS1M2QKQKQ.jpg?width=904&height=1200	C:/Users/lrodr/Documents/GitHub/garmscales/GARMSCALES%20UX/framerusercontent.com/images/p14i1JmPkDxZDwQziS1M2QKQKQ7a49.jpg	(from https://portus-template.framer.website/)
18:03:50	213474/213474	---MC-	200	added ('OK')	image/png	etag:%226cf85d0ae793e509ab7d6842d9727d08%22	https://framerusercontent.com/images/vgIixiKdvvCq5fxOODyStyqEdU.png?width=800&height=1200	C:/Users/lrodr/Documents/GitHub/garmscales/GARMSCALES%20UX/framerusercontent.com/images/vgIixiKdvvCq5fxOODyStyqEdUdf7a.png	(from https://portus-template.framer.website/)
18:03:51	236953/236953	---MC-	200	added ('OK')	image/png	etag:%22d8d2a1f1ce8b87384d06c027c540f683%22	https://framerusercontent.com/images/u3nreFgeVjg01pl7YVKw95XuSM.png?width=800&height=1200	C:/Users/lrodr/Documents/GitHub/garmscales/GARMSCALES%20UX/framerusercontent.com/images/u3nreFgeVjg01pl7YVKw95XuSMdf7a.png	(from https://portus-template.framer.website/)
18:03:52	331134/331134	---MC-	200	added ('OK')	image/png	etag:%2227007b65eefe2013b01c33eea08f38be%22	https://framerusercontent.com/images/Uw24aL250OiAwHXhXZb4XrO7u4.png?width=904&height=1200	C:/Users/lrodr/Documents/GitHub/garmscales/GARMSCALES%20UX/framerusercontent.com/images/Uw24aL250OiAwHXhXZb4XrO7u47a49.png	(from https://portus-template.framer.website/)
18:03:53	335250/335250	---MC-	200	added ('OK')	image/png	etag:%229a5a7b73494fd67d089adf9c6e334994%22	https://framerusercontent.com/images/YgAmJuvpY3mMD0ZiT2uhLXvqY0g.png?width=960&height=1200	C:/Users/lrodr/Documents/GitHub/garmscales/GARMSCALES%20UX/framerusercontent.com/images/YgAmJuvpY3mMD0ZiT2uhLXvqY0g75d1.png	(from https://portus-template.framer.website/)
18:03:54	246235/246235	---MC-	200	added ('OK')	image/png	etag:%226a398f330a63acd11861d65557cdc368%22	https://framerusercontent.com/images/sccnco9acvwNpbkmw96s4vayxI.png?width=673&height=1200	C:/Users/lrodr/Documents/GitHub/garmscales/GARMSCALES%20UX/framerusercontent.com/images/sccnco9acvwNpbkmw96s4vayxI7657.png	(from https://portus-template.framer.website/)
18:03:56	313007/313007	---MC-	200	added ('OK')	image/png	etag:%22886951b7334a3df12d97a5e5fccf67e1%22	https://framerusercontent.com/images/5RdgBBJv3PcRVsODnVbf8ktqp9I.png?width=800&height=1200	C:/Users/lrodr/Documents/GitHub/garmscales/GARMSCALES%20UX/framerusercontent.com/images/5RdgBBJv3PcRVsODnVbf8ktqp9Idf7a.png	(from https://portus-template.framer.website/)
18:03:57	152099/152099	---MC-	200	added ('OK')	image/png	etag:%22a10a089f9ed8691a68c6e4c587c65a6b%22	https://framerusercontent.com/images/T9tahhhy9EtYUbqZ88vbHLS1d4g.png?width=904&height=1200	C:/Users/lrodr/Documents/GitHub/garmscales/GARMSCALES%20UX/framerusercontent.com/images/T9tahhhy9EtYUbqZ88vbHLS1d4g7a49.png	(from https://portus-template.framer.website/)
18:03:58	391317/391317	---MC-	200	added ('OK')	image/png	etag:%22630004e71037814de1f2d8672aff0244%22	https://framerusercontent.com/images/lugARfnx1Fc8eQaR1veKdEERd4.png	C:/Users/lrodr/Documents/GitHub/garmscales/GARMSCALES%20UX/framerusercontent.com/images/lugARfnx1Fc8eQaR1veKdEERd4.png	(from https://portus-template.framer.website/)
18:03:59	152179/152179	---MC-	200	added ('OK')	image/png	etag:%226684c0fa57b56c161c864e427e4add5d%22	https://framerusercontent.com/images/KHtcf3Ddyy97ElaYNRya96dfSOY.png	C:/Users/lrodr/Documents/GitHub/garmscales/GARMSCALES%20UX/framerusercontent.com/images/KHtcf3Ddyy97ElaYNRya96dfSOY.png	(from https://portus-template.framer.website/)
18:04:00	31504/31504	---MC-	200	added ('OK')	image/png	etag:%2266bc2237ee8c46697301b836b3fb07b6%22	https://framerusercontent.com/images/ZFX2HUDvT1R1Fje32HTTuCXG0GI.png	C:/Users/lrodr/Documents/GitHub/garmscales/GARMSCALES%20UX/framerusercontent.com/images/ZFX2HUDvT1R1Fje32HTTuCXG0GI.png	(from https://portus-template.framer.website/)
18:04:02	761410/761410	---MC-	200	added ('OK')	image/png	etag:%224f6935660256586b13032831cbd52eee%22	https://framerusercontent.com/images/wZqZrpxhb1RcsMYB4ktUQUQ6o.png	C:/Users/lrodr/Documents/GitHub/garmscales/GARMSCALES%20UX/framerusercontent.com/images/wZqZrpxhb1RcsMYB4ktUQUQ6o.png	(from https://portus-template.framer.website/studio)
18:04:04	403192/403192	---MC-	200	added ('OK')	image/png	etag:%22e8d16bb1cb4fd99704d53847e71e9db5%22	https://framerusercontent.com/images/5RY0OLxvTdvIU1ZR9nqnZIkN3es.png	C:/Users/lrodr/Documents/GitHub/garmscales/GARMSCALES%20UX/framerusercontent.com/images/5RY0OLxvTdvIU1ZR9nqnZIkN3es.png	(from https://portus-template.framer.website/studio)
18:04:04	212248/212248	---MC-	200	added ('OK')	image/jpeg	etag:%225a4d87f813fad50f3d65452d62952cf7%22	https://framerusercontent.com/images/cWKVTTZJy06OiIugSAteTCRsQ.jpg	C:/Users/lrodr/Documents/GitHub/garmscales/GARMSCALES%20UX/framerusercontent.com/images/cWKVTTZJy06OiIugSAteTCRsQ.jpg	(from https://portus-template.framer.website/studio)
18:04:05	112518/112518	---MC-	200	added ('OK')	image/png	etag:%226934535957e344bd6e4c115f75fc05ca%22	https://framerusercontent.com/images/oqgbITTt5N5T511QvOvDVddgDk.png	C:/Users/lrodr/Documents/GitHub/garmscales/GARMSCALES%20UX/framerusercontent.com/images/oqgbITTt5N5T511QvOvDVddgDk.png	(from https://portus-template.framer.website/studio)
18:04:06	473916/473916	---M-Z	200	added ('OK')	text/html	etag:%2263862528f86dd1d9bdad02e466e4fdab%22	https://portus-template.framer.website/development	C:/Users/lrodr/Documents/GitHub/garmscales/GARMSCALES%20UX/portus-template.framer.website/development.html	(from https://portus-template.framer.website/projects)
18:04:06	455018/455018	---M-Z	200	added ('OK')	text/html	etag:%2295f2067108f203eeb8969c51a7f43dde%22	https://portus-template.framer.website/projects/droply	C:/Users/lrodr/Documents/GitHub/garmscales/GARMSCALES%20UX/portus-template.framer.website/projects/droply.html	(from https://portus-template.framer.website/projects)
18:04:07	306330/306330	---MC-	200	added ('OK')	image/png	etag:%2291d43f01a7ca56547b80db8ad7a70cbd%22	https://framerusercontent.com/images/4PsuNZm190Whk4i8pBcW80PTJk.png	C:/Users/lrodr/Documents/GitHub/garmscales/GARMSCALES%20UX/framerusercontent.com/images/4PsuNZm190Whk4i8pBcW80PTJk.png	(from https://portus-template.framer.website/projects)
18:04:08	453789/453789	---M-Z	200	added ('OK')	text/html	etag:%229cee6ead402d666edcc25d1d2ce6e2d6%22	https://portus-template.framer.website/projects/boldhire	C:/Users/lrodr/Documents/GitHub/garmscales/GARMSCALES%20UX/portus-template.framer.website/projects/boldhire.html	(from https://portus-template.framer.website/projects)
18:04:08	150732/150732	---MC-	200	added ('OK')	image/png	etag:%228f3c01629f5ebdf175ec874d6a8d7447%22	https://framerusercontent.com/images/DGCUubx1VCEkYin1f1HRWbJGM.png	C:/Users/lrodr/Documents/GitHub/garmscales/GARMSCALES%20UX/framerusercontent.com/images/DGCUubx1VCEkYin1f1HRWbJGM.png	(from https://portus-template.framer.website/projects)
18:04:09	449149/449149	---M-Z	200	added ('OK')	text/html	etag:%22475e9ce839673177cc8d310ecad03c3a%22	https://portus-template.framer.website/blog/why-good-design-is-good-business-clarity-trust-and-growth	C:/Users/lrodr/Documents/GitHub/garmscales/GARMSCALES%20UX/portus-template.framer.website/blog/why-good-design-is-good-business-clarity-trust-and-growth.html	(from https://portus-template.framer.website/blog)
18:04:10	247037/247037	---MC-	200	added ('OK')	image/png	etag:%22397300f6359eb882f49fcfb565899e20%22	https://framerusercontent.com/images/5YcO8NHWRllB6QPk9J8TuRd9Srw.png	C:/Users/lrodr/Documents/GitHub/garmscales/GARMSCALES%20UX/framerusercontent.com/images/5YcO8NHWRllB6QPk9J8TuRd9Srw.png	(from https://portus-template.framer.website/blog)
18:04:11	448061/448061	---M-Z	200	added ('OK')	text/html	etag:%22f6fd7ccf6c9c5b2d9b03d1ebb5942bbb%22	https://portus-template.framer.website/blog/the-power-of-consistent-visual-language	C:/Users/lrodr/Documents/GitHub/garmscales/GARMSCALES%20UX/portus-template.framer.website/blog/the-power-of-consistent-visual-language.html	(from https://portus-template.framer.website/blog)
18:04:11	106243/106243	---MC-	200	added ('OK')	image/jpeg	etag:%223c35324c03b33aab7683d773a7cd14ca%22	https://framerusercontent.com/images/QVziza2tAOqPhXo6jM9UZJTg8.jpeg	C:/Users/lrodr/Documents/GitHub/garmscales/GARMSCALES%20UX/framerusercontent.com/images/QVziza2tAOqPhXo6jM9UZJTg8.jpg	(from https://portus-template.framer.website/blog)
18:04:12	449140/449140	---M-Z	200	added ('OK')	text/html	etag:%2299957d12272ab1cb4e4c9c688638a5fc%22	https://portus-template.framer.website/blog/how-to-create-a-website-that-truly-connects-with-your-audience	C:/Users/lrodr/Documents/GitHub/garmscales/GARMSCALES%20UX/portus-template.framer.website/blog/how-to-create-a-website-that-truly-connects-with-your-audience.html	(from https://portus-template.framer.website/blog)
18:04:13	486748/486748	---MC-	200	added ('OK')	image/png	etag:%22b0779f90b0b56d068aa4eec0ccf0a68c%22	https://framerusercontent.com/images/kJm9qQTfqhAREVknYWaaSQ8CUkw.png	C:/Users/lrodr/Documents/GitHub/garmscales/GARMSCALES%20UX/framerusercontent.com/images/kJm9qQTfqhAREVknYWaaSQ8CUkw.png	(from https://portus-template.framer.website/blog)
18:04:14	449852/449852	---M-Z	200	added ('OK')	text/html	etag:%22070de3542b884dd75bb1d460fe56fb49%22	https://portus-template.framer.website/blog/building-trust-online-the-importance-of-testimonials	C:/Users/lrodr/Documents/GitHub/garmscales/GARMSCALES%20UX/portus-template.framer.website/blog/building-trust-online-the-importance-of-testimonials.html	(from https://portus-template.framer.website/blog)
18:04:14	197191/197191	---MC-	200	added ('OK')	image/png	etag:%22cecd9aa4112a23753458f0aea80e6c4d%22	https://framerusercontent.com/images/Pog8sddbQr8BAARpQhN7qgYwFhU.png	C:/Users/lrodr/Documents/GitHub/garmscales/GARMSCALES%20UX/framerusercontent.com/images/Pog8sddbQr8BAARpQhN7qgYwFhU.png	(from https://portus-template.framer.website/blog)
18:04:15	449713/449713	---M-Z	200	added ('OK')	text/html	etag:%2219d24aa842c8ebfa7bfc8207ddb69a27%22	https://portus-template.framer.website/blog/top-web-design-trends-to-watch-in-2024	C:/Users/lrodr/Documents/GitHub/garmscales/GARMSCALES%20UX/portus-template.framer.website/blog/top-web-design-trends-to-watch-in-2024.html	(from https://portus-template.framer.website/blog)
18:04:15	100949/100949	---MC-	200	added ('OK')	image/jpeg	etag:%2260715e34973c57a1b75f3943636b8d78%22	https://framerusercontent.com/images/HhWEW8oeaRPoMJjLGDTAx7BtQ8.jpeg	C:/Users/lrodr/Documents/GitHub/garmscales/GARMSCALES%20UX/framerusercontent.com/images/HhWEW8oeaRPoMJjLGDTAx7BtQ8.jpg	(from https://portus-template.framer.website/blog)
18:04:16	416256/416256	---M-Z	200	added ('OK')	text/html	etag:%2253bdca2e72d3c955ed07e0e76d6bfab4%22	https://portus-template.framer.website/blog/boosting-site-speed-key-tips-for-faster-load-times	C:/Users/lrodr/Documents/GitHub/garmscales/GARMSCALES%20UX/portus-template.framer.website/blog/boosting-site-speed-key-tips-for-faster-load-times.html	(from https://portus-template.framer.website/blog)
18:04:17	490435/490435	---MC-	200	added ('OK')	image/png	etag:%22411434621da9031f78e2296909727d22%22	https://framerusercontent.com/images/DKeEskQ0bDZdlj0MrRwKqyj4.png	C:/Users/lrodr/Documents/GitHub/garmscales/GARMSCALES%20UX/framerusercontent.com/images/DKeEskQ0bDZdlj0MrRwKqyj4.png	(from https://portus-template.framer.website/blog)
18:04:19	24374/24374	---MC-	200	added ('OK')	image/png	etag:%22df949d5238bec9506cc57fa60100b310%22	https://framerusercontent.com/images/KiSwsZbVXOJQG2F6CRA15TTPk.png	C:/Users/lrodr/Documents/GitHub/garmscales/GARMSCALES%20UX/framerusercontent.com/images/KiSwsZbVXOJQG2F6CRA15TTPk.png	(from https://portus-template.framer.website/contact)
18:04:19	67095/67095	---MC-	200	added ('OK')	image/jpeg	etag:%22c925d9b9e60dde91571674783f3b4394%22	https://framerusercontent.com/images/vi6AganjZxfIDPVgrhsaRKDGU.jpg	C:/Users/lrodr/Documents/GitHub/garmscales/GARMSCALES%20UX/framerusercontent.com/images/vi6AganjZxfIDPVgrhsaRKDGU.jpg	(from https://portus-template.framer.website/projects/studio-aida)
18:04:19	106452/106452	---MC-	200	added ('OK')	image/jpeg	etag:%229e122ec29deb4dac9b6dd75f03463e40%22	https://framerusercontent.com/images/QY6drXCswOtdH5g7g8gHn9nbx8.jpg	C:/Users/lrodr/Documents/GitHub/garmscales/GARMSCALES%20UX/framerusercontent.com/images/QY6drXCswOtdH5g7g8gHn9nbx8.jpg	(from https://portus-template.framer.website/projects/studio-aida)
18:04:20	88780/88780	---MC-	200	added ('OK')	image/jpeg	etag:%228d919f562f27ca64027654a33ead14ff%22	https://framerusercontent.com/images/jrzkZbD6An20sdcTlwABUI3YU.jpg	C:/Users/lrodr/Documents/GitHub/garmscales/GARMSCALES%20UX/framerusercontent.com/images/jrzkZbD6An20sdcTlwABUI3YU.jpg	(from https://portus-template.framer.website/projects/studio-aida)
18:04:21	288873/288873	---MC-	200	added ('OK')	image/png	etag:%229276d294f12c0d25584245fefec49c59%22	https://framerusercontent.com/images/i2zNKsKwDL4YTnrD6KL4M4cA080.png	C:/Users/lrodr/Documents/GitHub/garmscales/GARMSCALES%20UX/framerusercontent.com/images/i2zNKsKwDL4YTnrD6KL4M4cA080.png	(from https://portus-template.framer.website/projects/studio-aida)
18:04:22	216010/216010	---MC-	200	added ('OK')	image/png	etag:%221bb336a2a11079d042d1b4efcc5ecf46%22	https://framerusercontent.com/images/HAISAq4ocpV6485wj5eyrOixk.png	C:/Users/lrodr/Documents/GitHub/garmscales/GARMSCALES%20UX/framerusercontent.com/images/HAISAq4ocpV6485wj5eyrOixk.png	(from https://portus-template.framer.website/projects/studio-aida)
18:04:22	280671/280671	---MC-	200	added ('OK')	image/png	etag:%22786f15a5c741cad3c8ac94112127ff80%22	https://framerusercontent.com/images/FX0jkqzVHzMOVkwMJ2UmTCOUu0c.png	C:/Users/lrodr/Documents/GitHub/garmscales/GARMSCALES%20UX/framerusercontent.com/images/FX0jkqzVHzMOVkwMJ2UmTCOUu0c.png	(from https://portus-template.framer.website/projects/bloom-root)
18:04:22	289578/289578	---MC-	200	added ('OK')	image/png	etag:%22303c8e79555cf84443d22aad74847654%22	https://framerusercontent.com/images/NRxTo1gi6JKPebRFZi4KclvJQ.png	C:/Users/lrodr/Documents/GitHub/garmscales/GARMSCALES%20UX/framerusercontent.com/images/NRxTo1gi6JKPebRFZi4KclvJQ.png	(from https://portus-template.framer.website/projects/bloom-root)
18:04:23	434844/434844	---MC-	200	added ('OK')	image/png	etag:%22a6e482964f3b47313288ae5a27daec39%22	https://framerusercontent.com/images/NnLlc7sjXAsa2qufx68EoSWVxY.png	C:/Users/lrodr/Documents/GitHub/garmscales/GARMSCALES%20UX/framerusercontent.com/images/NnLlc7sjXAsa2qufx68EoSWVxY.png	(from https://portus-template.framer.website/projects/bloom-root)
