date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:39:21	204047/204047	---MC-	200	added ('OK')	image/png	etag:%22a684119a227d837a106dd8b23eb7737d%22	https://framerusercontent.com/images/DaBRloOooo3F7jM0Rg83ynq9luw.png?width=1200&height=673	C:/Users/lrodr/Documents/GitHub/garmscales/UX%20NUEVA%20Y%20FINAL/framerusercontent.com/images/DaBRloOooo3F7jM0Rg83ynq9luwc0cf.png	(from https://covix.framer.website/)
18:39:22	1995/1995	---MC-	200	added ('OK')	image/png	etag:%226eb9950e588647f50841dc1711e0ef36%22	https://framerusercontent.com/images/O2xrAq3RKT8nFPNORoBS2tI.png?width=952&height=620	C:/Users/lrodr/Documents/GitHub/garmscales/UX%20NUEVA%20Y%20FINAL/framerusercontent.com/images/O2xrAq3RKT8nFPNORoBS2tIa909.png	(from https://covix.framer.website/)
18:39:23	341588/341588	---MC-	200	added ('OK')	image/png	etag:%229c0c487dae57b7971302b44d4501f6dd%22	https://framerusercontent.com/images/u8ehBTmTd2QPj4sfFfiuPGB7Fc.png?width=1200&height=740	C:/Users/lrodr/Documents/GitHub/garmscales/UX%20NUEVA%20Y%20FINAL/framerusercontent.com/images/u8ehBTmTd2QPj4sfFfiuPGB7Fc61c4.png	(from https://covix.framer.website/)
18:39:24	305535/305535	---MC-	200	added ('OK')	image/png	etag:%22879a5b51b760d433a05c988d1bccd224%22	https://framerusercontent.com/images/aN2OnhPrQhhDbClL2Samzt5cpI.png?width=1500&height=841	C:/Users/lrodr/Documents/GitHub/garmscales/UX%20NUEVA%20Y%20FINAL/framerusercontent.com/images/aN2OnhPrQhhDbClL2Samzt5cpIad48.png	(from https://covix.framer.website/)
18:39:24	751/751	---MC-	200	added ('OK')	image/png	etag:%226cbd5f40d8d743c0bde6e9f295d6d001%22	https://framerusercontent.com/images/3XmccmCy4m8FZq9VFdxgDpY08.png?width=400&height=80	C:/Users/lrodr/Documents/GitHub/garmscales/UX%20NUEVA%20Y%20FINAL/framerusercontent.com/images/3XmccmCy4m8FZq9VFdxgDpY081d79.png	(from https://covix.framer.website/)
18:39:26	679025/679025	---MC-	200	added ('OK')	image/png	etag:%22052cfb3524c04e6619a8b7da31476b8b%22	https://framerusercontent.com/images/XQDRwiuluxlpbDoq0LAFAGtiDYc.png?width=1500&height=1996	C:/Users/lrodr/Documents/GitHub/garmscales/UX%20NUEVA%20Y%20FINAL/framerusercontent.com/images/XQDRwiuluxlpbDoq0LAFAGtiDYcdca0.png	(from https://covix.framer.website/)
18:39:26	1393862/1393862	---MC-	200	added ('OK')	image/jpeg	etag:%2289ac078970186111dbdcba705b1dad77%22	https://framerusercontent.com/images/DgIwloEa1CIdDjjawI1FH6FXQ.jpg?width=4096&height=2731	C:/Users/lrodr/Documents/GitHub/garmscales/UX%20NUEVA%20Y%20FINAL/framerusercontent.com/images/DgIwloEa1CIdDjjawI1FH6FXQ505a.jpg	(from https://covix.framer.website/)
18:39:27	266907/266907	---M-Z	200	added ('OK')	text/html	etag:%22e51bca04108ec5616061a56cba533483%22	https://covix.framer.website/work/finance-saas-website	C:/Users/lrodr/Documents/GitHub/garmscales/UX%20NUEVA%20Y%20FINAL/covix.framer.website/work/finance-saas-website.html	(from https://covix.framer.website/)
18:39:28	313978/313978	---MC-	200	added ('OK')	image/png	etag:%22544767f0c6d6c8d8931cd08bdec5c1c9%22	https://framerusercontent.com/images/UTN1A8Zq1JJyGRYovnTN3sTbhk.png?width=1500&height=1130	C:/Users/lrodr/Documents/GitHub/garmscales/UX%20NUEVA%20Y%20FINAL/framerusercontent.com/images/UTN1A8Zq1JJyGRYovnTN3sTbhk035d.png	(from https://covix.framer.website/)
18:39:28	267039/267039	---M-Z	200	added ('OK')	text/html	etag:%22c584daff0966396641e23d6ffb680153%22	https://covix.framer.website/work/ai-automation-platform	C:/Users/lrodr/Documents/GitHub/garmscales/UX%20NUEVA%20Y%20FINAL/covix.framer.website/work/ai-automation-platform.html	(from https://covix.framer.website/)
18:39:30	375957/375957	---MC-	200	added ('OK')	image/png	etag:%222275a0f1084c93fa5aff480d5220a0d0%22	https://framerusercontent.com/images/VuCZ35ct2bfWWwo01KtVJMZZot0.png?width=1200&height=1200	C:/Users/lrodr/Documents/GitHub/garmscales/UX%20NUEVA%20Y%20FINAL/framerusercontent.com/images/VuCZ35ct2bfWWwo01KtVJMZZot08079.png	(from https://covix.framer.website/)
18:39:30	266845/266845	---M-Z	200	added ('OK')	text/html	etag:%22883a7f587079d86df82b4546310f3c8b%22	https://covix.framer.website/work/fashion-ecommerce	C:/Users/lrodr/Documents/GitHub/garmscales/UX%20NUEVA%20Y%20FINAL/covix.framer.website/work/fashion-ecommerce.html	(from https://covix.framer.website/)
18:39:31	243461/243461	---MC-	200	added ('OK')	image/png	etag:%221e9828f5f29726a81fbf911d6db8b64b%22	https://framerusercontent.com/images/RounwKiiewvIsqEUO8W8PY9k.png?width=1500&height=841	C:/Users/lrodr/Documents/GitHub/garmscales/UX%20NUEVA%20Y%20FINAL/framerusercontent.com/images/RounwKiiewvIsqEUO8W8PY9kad48.png	(from https://covix.framer.website/)
18:39:31	266866/266866	---M-Z	200	added ('OK')	text/html	etag:%22a931720a3c3793685cf805fa2e38bf6a%22	https://covix.framer.website/work/logistics-company	C:/Users/lrodr/Documents/GitHub/garmscales/UX%20NUEVA%20Y%20FINAL/covix.framer.website/work/logistics-company.html	(from https://covix.framer.website/)
18:39:32	279306/279306	---MC-	200	added ('OK')	image/png	etag:%22d77dec6cd650626fa39e0d105da90237%22	https://framerusercontent.com/images/WaQtceGT8kMcuz4tifhXVF0kPg.png?width=1500&height=841	C:/Users/lrodr/Documents/GitHub/garmscales/UX%20NUEVA%20Y%20FINAL/framerusercontent.com/images/WaQtceGT8kMcuz4tifhXVF0kPgad48.png	(from https://covix.framer.website/)
18:39:33	266712/266712	---M-Z	200	added ('OK')	text/html	etag:%229af618c41c477c2a0be011fe9ec4bbcc%22	https://covix.framer.website/work/creative-agency	C:/Users/lrodr/Documents/GitHub/garmscales/UX%20NUEVA%20Y%20FINAL/covix.framer.website/work/creative-agency.html	(from https://covix.framer.website/)
18:39:34	619816/619816	---MC-	200	added ('OK')	image/png	etag:%22c45895b97d6383116ca44abb258cd4a3%22	https://framerusercontent.com/images/4xWzvCecRfxcMUT8E6Z3GB33aw.png?width=1500&height=1875	C:/Users/lrodr/Documents/GitHub/garmscales/UX%20NUEVA%20Y%20FINAL/framerusercontent.com/images/4xWzvCecRfxcMUT8E6Z3GB33aw12b5.png	(from https://covix.framer.website/)
18:39:35	233361/233361	---MC-	200	added ('OK')	image/png	etag:%223388ee50927b07bd13f97830e86a2640%22	https://framerusercontent.com/images/ooje4NQojTFEimJjf8KwPIvfUNA.png?width=1500&height=1130	C:/Users/lrodr/Documents/GitHub/garmscales/UX%20NUEVA%20Y%20FINAL/framerusercontent.com/images/ooje4NQojTFEimJjf8KwPIvfUNA035d.png	(from https://covix.framer.website/)
18:39:36	172078/172078	---MC-	200	added ('OK')	image/png	etag:%22217583e4d43798faf74ec89121065e79%22	https://framerusercontent.com/images/e8RfTUOHLr7iPZCCW3Rtu6D6E.png?width=5289&height=1339	C:/Users/lrodr/Documents/GitHub/garmscales/UX%20NUEVA%20Y%20FINAL/framerusercontent.com/images/e8RfTUOHLr7iPZCCW3Rtu6D6E5c46.png	(from https://covix.framer.website/)
18:39:37	3200/3200	---MC-	200	added ('OK')	image/png	etag:%227b8206f881eee70ce5c1474a7f49cbdf%22	https://framerusercontent.com/images/ZY54uEqGWX7KaANaeG5RO2EetI.png?width=1072&height=1140	C:/Users/lrodr/Documents/GitHub/garmscales/UX%20NUEVA%20Y%20FINAL/framerusercontent.com/images/ZY54uEqGWX7KaANaeG5RO2EetI18e8.png	(from https://covix.framer.website/)
18:39:37	1753/1753	---MC-	200	added ('OK')	image/png	etag:%22a40f768c0450f2e21d5d72ee201af04c%22	https://framerusercontent.com/images/2x9zqSIOoDM3NmFC328yoKdLMI.png?width=192&height=192	C:/Users/lrodr/Documents/GitHub/garmscales/UX%20NUEVA%20Y%20FINAL/framerusercontent.com/images/2x9zqSIOoDM3NmFC328yoKdLMIf73b.png	(from https://covix.framer.website/)
18:39:37	3067/3067	---MC-	200	added ('OK')	image/png	etag:%22209ebcda82d96f9ac8e26cf83a614c66%22	https://framerusercontent.com/images/UAkiF7QnD0PLPg4mLEKRlptUZw.png?width=1072&height=1140	C:/Users/lrodr/Documents/GitHub/garmscales/UX%20NUEVA%20Y%20FINAL/framerusercontent.com/images/UAkiF7QnD0PLPg4mLEKRlptUZw18e8.png	(from https://covix.framer.website/)
18:39:38	2002/2002	---MC-	200	added ('OK')	image/png	etag:%229c6f626598d6432a31f19924073fb5b5%22	https://framerusercontent.com/images/fRWfA9lDO0BIfwMrKKd13yxwLw.png?width=192&height=192	C:/Users/lrodr/Documents/GitHub/garmscales/UX%20NUEVA%20Y%20FINAL/framerusercontent.com/images/fRWfA9lDO0BIfwMrKKd13yxwLwf73b.png	(from https://covix.framer.website/)
18:39:38	1573/1573	---MC-	200	added ('OK')	image/png	etag:%22deb200364c26de9204f80914a90ad6e9%22	https://framerusercontent.com/images/1pZcUTDfgJpBXcTZSfLYgFW94Q.png?width=192&height=192	C:/Users/lrodr/Documents/GitHub/garmscales/UX%20NUEVA%20Y%20FINAL/framerusercontent.com/images/1pZcUTDfgJpBXcTZSfLYgFW94Qf73b.png	(from https://covix.framer.website/)
18:39:38	3198/3198	---MC-	200	added ('OK')	image/png	etag:%228f42b9eade6529f239e3050de91d985e%22	https://framerusercontent.com/images/jNFdCa34Vk0Mt0V4bNBklEsfk.png?width=1072&height=1140	C:/Users/lrodr/Documents/GitHub/garmscales/UX%20NUEVA%20Y%20FINAL/framerusercontent.com/images/jNFdCa34Vk0Mt0V4bNBklEsfk18e8.png	(from https://covix.framer.website/)
18:39:38	1770/1770	---MC-	200	added ('OK')	image/png	etag:%22c33aeb803a2a7c77c7933f7f9d428a13%22	https://framerusercontent.com/images/gq0sbIr7GjP4YtAE619dH3crPxs.png?width=192&height=192	C:/Users/lrodr/Documents/GitHub/garmscales/UX%20NUEVA%20Y%20FINAL/framerusercontent.com/images/gq0sbIr7GjP4YtAE619dH3crPxsf73b.png	(from https://covix.framer.website/)
18:39:39	1188/1188	---MC-	200	added ('OK')	image/png	etag:%226f139ec8847011ffed02f00d042b0ba6%22	https://framerusercontent.com/images/jRa3sJlXGhRc7V8xQ148K9Jh92I.png?width=128&height=128	C:/Users/lrodr/Documents/GitHub/garmscales/UX%20NUEVA%20Y%20FINAL/framerusercontent.com/images/jRa3sJlXGhRc7V8xQ148K9Jh92I6ddb.png	(from https://covix.framer.website/)
18:39:39	19410/19410	---MC-	200	added ('OK')	image/png	etag:%2240bd4a5a82b70086869b1c32108075f2%22	https://framerusercontent.com/images/eIJKit6RFQz4vniw3oEDRFjqJw.png?width=416&height=152	C:/Users/lrodr/Documents/GitHub/garmscales/UX%20NUEVA%20Y%20FINAL/framerusercontent.com/images/eIJKit6RFQz4vniw3oEDRFjqJw0a5d.png	(from https://covix.framer.website/)
18:39:39	1110/1110	---MC-	200	added ('OK')	image/png	etag:%22da6968b2a79e76168ff99fefae207f86%22	https://framerusercontent.com/images/iVhZWxdihoNZcjJITmQedunHJkI.png?width=228&height=80	C:/Users/lrodr/Documents/GitHub/garmscales/UX%20NUEVA%20Y%20FINAL/framerusercontent.com/images/iVhZWxdihoNZcjJITmQedunHJkIb421.png	(from https://covix.framer.website/)
18:39:40	146096/146096	---MC-	200	added ('OK')	image/png	etag:%224fdbd8c449492c27def09bd1a231599f%22	https://framerusercontent.com/images/fonaulZHvsPj9DB9S78jBfhSDM.png?width=1500&height=1548	C:/Users/lrodr/Documents/GitHub/garmscales/UX%20NUEVA%20Y%20FINAL/framerusercontent.com/images/fonaulZHvsPj9DB9S78jBfhSDM8cb4.png	(from https://covix.framer.website/)
18:39:41	289774/289774	---MC-	200	added ('OK')	image/png	etag:%22760059f8abf53324e211c6c408c27709%22	https://framerusercontent.com/images/xAEEA83GyKGE7YT3PZbukoGgXo.png?width=1100&height=1088	C:/Users/lrodr/Documents/GitHub/garmscales/UX%20NUEVA%20Y%20FINAL/framerusercontent.com/images/xAEEA83GyKGE7YT3PZbukoGgXo0fba.png	(from https://covix.framer.website/)
18:39:42	321455/321455	---MC-	200	added ('OK')	image/png	etag:%2298ac03fc1a616c23ea810b6082b521cf%22	https://framerusercontent.com/images/Mx3oW1N6COyl5KtmZNkjNsLaA4.png?width=1100&height=1088	C:/Users/lrodr/Documents/GitHub/garmscales/UX%20NUEVA%20Y%20FINAL/framerusercontent.com/images/Mx3oW1N6COyl5KtmZNkjNsLaA40fba.png	(from https://covix.framer.website/)
18:39:43	345532/345532	---MC-	200	added ('OK')	image/png	etag:%224bef35e653c90b3bd816b999ae21bd68%22	https://framerusercontent.com/images/u3PWYZRR8dVwIsO2HHtWPnfIM.png?width=1100&height=1088	C:/Users/lrodr/Documents/GitHub/garmscales/UX%20NUEVA%20Y%20FINAL/framerusercontent.com/images/u3PWYZRR8dVwIsO2HHtWPnfIM0fba.png	(from https://covix.framer.website/)
18:39:44	855/855	---MC-	200	added ('OK')	image/png	etag:%226de84227c2eabeb8990a18b827397cee%22	https://framerusercontent.com/images/jmpMzwHJ0KI7FAK1UX5PoD8GA.png?width=80&height=80	C:/Users/lrodr/Documents/GitHub/garmscales/UX%20NUEVA%20Y%20FINAL/framerusercontent.com/images/jmpMzwHJ0KI7FAK1UX5PoD8GA5ad8.png	(from https://covix.framer.website/)
18:39:44	860/860	---MC-	200	added ('OK')	image/png	etag:%22aa3cccab8bd458148c89d08883e030b4%22	https://framerusercontent.com/images/IuauqP09SqanQGaJAdlwWYWwCgw.png?width=66&height=66	C:/Users/lrodr/Documents/GitHub/garmscales/UX%20NUEVA%20Y%20FINAL/framerusercontent.com/images/IuauqP09SqanQGaJAdlwWYWwCgwd257.png	(from https://covix.framer.website/)
18:39:45	1103693/1103693	---MC-	200	added ('OK')	image/jpeg	etag:%22c3195093f998dfd0c65e09d9e560d3d5%22	https://framerusercontent.com/images/Z9JSuoNzUc5K4dKGRUH6SqOThXw.jpg?width=3408&height=2272	C:/Users/lrodr/Documents/GitHub/garmscales/UX%20NUEVA%20Y%20FINAL/framerusercontent.com/images/Z9JSuoNzUc5K4dKGRUH6SqOThXw007a.jpg	(from https://covix.framer.website/)
18:39:45	629/629	---MC-	200	added ('OK')	image/png	etag:%2203ae9d0dfd4cb1081d1345322a42cdb5%22	https://framerusercontent.com/images/egFtOz6MPRdzfjLk7iiRDHZ86gw.png?width=88&height=88	C:/Users/lrodr/Documents/GitHub/garmscales/UX%20NUEVA%20Y%20FINAL/framerusercontent.com/images/egFtOz6MPRdzfjLk7iiRDHZ86gw7f33.png	(from https://covix.framer.website/)
18:39:45	514/514	---MC-	200	added ('OK')	image/png	etag:%22c29b30acec9f56f387cdc20257840ff1%22	https://framerusercontent.com/images/0fr7pxO2Bbejx8ruzQSSkDd64.png?width=68&height=65	C:/Users/lrodr/Documents/GitHub/garmscales/UX%20NUEVA%20Y%20FINAL/framerusercontent.com/images/0fr7pxO2Bbejx8ruzQSSkDd64ee3b.png	(from https://covix.framer.website/)
18:39:46	309225/309225	---MC-	200	added ('OK')	image/png	etag:%22104b832776d558fd8cb155e3f3477dd1%22	https://framerusercontent.com/images/7HpgqG4DWGzeCIT8m47Tc7GFY.png?width=1200&height=992	C:/Users/lrodr/Documents/GitHub/garmscales/UX%20NUEVA%20Y%20FINAL/framerusercontent.com/images/7HpgqG4DWGzeCIT8m47Tc7GFY2ac4.png	(from https://covix.framer.website/)
18:39:47	323749/323749	---MC-	200	added ('OK')	image/png	etag:%22931a4648f28a696382162cd67badf72d%22	https://framerusercontent.com/images/VunZHPo32yFYQbpz8kdm9qVrFk.png?width=1200&height=1200	C:/Users/lrodr/Documents/GitHub/garmscales/UX%20NUEVA%20Y%20FINAL/framerusercontent.com/images/VunZHPo32yFYQbpz8kdm9qVrFk8079.png	(from https://covix.framer.website/)
18:39:47	11231/11231	---MC-	200	added ('OK')	image/png	etag:%2241014e83ffafd0d932f1b6408635bad6%22	https://framerusercontent.com/images/vydmQ8oyisaAnXbvGcwSUUWBf08.png?width=223&height=201	C:/Users/lrodr/Documents/GitHub/garmscales/UX%20NUEVA%20Y%20FINAL/framerusercontent.com/images/vydmQ8oyisaAnXbvGcwSUUWBf0856f3.png	(from https://covix.framer.website/)
18:39:47	49285/49285	---MC-	200	added ('OK')	image/png	etag:%22a6ed273e22ba3cbc3f7a9c8e8b9ae211%22	https://framerusercontent.com/images/0xB7rNYidAlCntL40IMSWCPDE0.png?width=352&height=352	C:/Users/lrodr/Documents/GitHub/garmscales/UX%20NUEVA%20Y%20FINAL/framerusercontent.com/images/0xB7rNYidAlCntL40IMSWCPDE0cf69.png	(from https://covix.framer.website/)
18:39:48	8117/8117	---MC-	200	added ('OK')	image/png	etag:%2297c2f18bf7f3cd60d37b311fa524a1fc%22	https://framerusercontent.com/images/XPMMcZzTZXIg20Ajz4tvG7uNmY.png?width=168&height=168	C:/Users/lrodr/Documents/GitHub/garmscales/UX%20NUEVA%20Y%20FINAL/framerusercontent.com/images/XPMMcZzTZXIg20Ajz4tvG7uNmYb331.png	(from https://covix.framer.website/)
18:39:48	12077/12077	---MC-	200	added ('OK')	image/png	etag:%220c04743acbba0883a3bfb46539b43711%22	https://framerusercontent.com/images/OkEDpOTCWYQnb5dvBCuSRIEDv0.png?width=1879&height=260	C:/Users/lrodr/Documents/GitHub/garmscales/UX%20NUEVA%20Y%20FINAL/framerusercontent.com/images/OkEDpOTCWYQnb5dvBCuSRIEDv06bf6.png	(from https://covix.framer.website/)
18:39:48	32479/32479	---MC-	200	added ('OK')	image/png	etag:%22b08c13f561d07a699e69d0be6a26bdb1%22	https://framerusercontent.com/images/w0QwasDIeYIYtmSgiAqAnXEV6o.png?width=4397&height=582	C:/Users/lrodr/Documents/GitHub/garmscales/UX%20NUEVA%20Y%20FINAL/framerusercontent.com/images/w0QwasDIeYIYtmSgiAqAnXEV6o0fd9.png	(from https://covix.framer.website/)
18:39:49	43113/43113	---MC-	200	added ('OK')	image/png	etag:%22b5632c8ff6601939b0b121ce4874540a%22	https://framerusercontent.com/images/UTN1A8Zq1JJyGRYovnTN3sTbhk.png?scale-down-to=512&width=1500&height=1130%20512w,https://framerusercontent.com/images/UTN1A8Zq1JJyGRYovnTN3sTbhk.png?scale-down-to=1024&width=1500&height=1130%201024w,https://framerusercontent.com/images/UTN1A8Zq1JJyGRYovnTN3sTbhk.png?width=1500&height=1130%201500w	C:/Users/lrodr/Documents/GitHub/garmscales/UX%20NUEVA%20Y%20FINAL/framerusercontent.com/images/UTN1A8Zq1JJyGRYovnTN3sTbhkaff2.png	(from https://covix.framer.website/)
18:39:49	75027/75027	---MC-	200	added ('OK')	image/png	etag:%22d668f9e6fdff8bb5b9b45757195fff9d%22	https://framerusercontent.com/images/VuCZ35ct2bfWWwo01KtVJMZZot0.png?scale-down-to=512&width=1200&height=1200%20512w,https://framerusercontent.com/images/VuCZ35ct2bfWWwo01KtVJMZZot0.png?scale-down-to=1024&width=1200&height=1200%201024w,https://framerusercontent.com/images/VuCZ35ct2bfWWwo01KtVJMZZot0.png?width=1200&height=1200%201200w	C:/Users/lrodr/Documents/GitHub/garmscales/UX%20NUEVA%20Y%20FINAL/framerusercontent.com/images/VuCZ35ct2bfWWwo01KtVJMZZot0b0fb.png	(from https://covix.framer.website/)
18:39:50	34543/34543	---MC-	200	added ('OK')	image/png	etag:%22f6f9eef9741ca6c16b3432471ca5aca2%22	https://framerusercontent.com/images/RounwKiiewvIsqEUO8W8PY9k.png?scale-down-to=512&width=1500&height=841%20512w,https://framerusercontent.com/images/RounwKiiewvIsqEUO8W8PY9k.png?scale-down-to=1024&width=1500&height=841%201024w,https://framerusercontent.com/images/RounwKiiewvIsqEUO8W8PY9k.png?width=1500&height=841%201500w	C:/Users/lrodr/Documents/GitHub/garmscales/UX%20NUEVA%20Y%20FINAL/framerusercontent.com/images/RounwKiiewvIsqEUO8W8PY9ked04.png	(from https://covix.framer.website/)
18:39:50	38108/38108	---MC-	200	added ('OK')	image/png	etag:%2294f7437920f86f7fc726d92f89f88d91%22	https://framerusercontent.com/images/WaQtceGT8kMcuz4tifhXVF0kPg.png?scale-down-to=512&width=1500&height=841%20512w,https://framerusercontent.com/images/WaQtceGT8kMcuz4tifhXVF0kPg.png?scale-down-to=1024&width=1500&height=841%201024w,https://framerusercontent.com/images/WaQtceGT8kMcuz4tifhXVF0kPg.png?width=1500&height=841%201500w	C:/Users/lrodr/Documents/GitHub/garmscales/UX%20NUEVA%20Y%20FINAL/framerusercontent.com/images/WaQtceGT8kMcuz4tifhXVF0kPg8d45.png	(from https://covix.framer.website/)
18:39:51	179789/179789	---MC-	200	added ('OK')	image/png	etag:%2276b5cfca50af8fc6971fe81621a7ccb0%22	https://framerusercontent.com/images/4xWzvCecRfxcMUT8E6Z3GB33aw.png?scale-down-to=1024&width=1500&height=1875%20819w,https://framerusercontent.com/images/4xWzvCecRfxcMUT8E6Z3GB33aw.png?width=1500&height=1875%201500w	C:/Users/lrodr/Documents/GitHub/garmscales/UX%20NUEVA%20Y%20FINAL/framerusercontent.com/images/4xWzvCecRfxcMUT8E6Z3GB33aw1280.png	(from https://covix.framer.website/)
18:39:52	540669/540669	---MC-	200	added ('OK')	image/png	etag:%2230da6c2a3597bb03a2fde7a730a55100%22	https://framerusercontent.com/images/VZBgAXd5B41Zf7LQQI3eFcko.png?width=2240&height=928	C:/Users/lrodr/Documents/GitHub/garmscales/UX%20NUEVA%20Y%20FINAL/framerusercontent.com/images/VZBgAXd5B41Zf7LQQI3eFcko051e.png	(from https://covix.framer.website/work)
18:39:53	407508/407508	---MC-	200	added ('OK')	image/png	etag:%225297e7872e87e379617c234d27be21ab%22	https://framerusercontent.com/images/znKZypplW9MAOALVykkUCV81wM.png?width=2192&height=928	C:/Users/lrodr/Documents/GitHub/garmscales/UX%20NUEVA%20Y%20FINAL/framerusercontent.com/images/znKZypplW9MAOALVykkUCV81wM8dde.png	(from https://covix.framer.website/work)
18:39:56	670610/670610	---MC-	200	added ('OK')	image/png	etag:%22f59bc5e69e6b5701461637eea3d94923%22	https://framerusercontent.com/images/SaHpFm8KkKFNrTa28oEZ0HDQeo.png?width=2240&height=928	C:/Users/lrodr/Documents/GitHub/garmscales/UX%20NUEVA%20Y%20FINAL/framerusercontent.com/images/SaHpFm8KkKFNrTa28oEZ0HDQeo051e.png	(from https://covix.framer.website/work)
18:39:57	315560/315560	---MC-	200	added ('OK')	image/png	etag:%223c41b9d3eb98c75068111877484910db%22	https://framerusercontent.com/images/LdzbTPAwvpe24YbznpVveFTeqvc.png?width=2088&height=928	C:/Users/lrodr/Documents/GitHub/garmscales/UX%20NUEVA%20Y%20FINAL/framerusercontent.com/images/LdzbTPAwvpe24YbznpVveFTeqvcd488.png	(from https://covix.framer.website/work)
18:39:58	300901/300901	---MC-	200	added ('OK')	image/png	etag:%225b94ec19be7d4ad6ba0cb89edc6c4f59%22	https://framerusercontent.com/images/T2yZamjnk0C2j2XtLYb6lar3gBY.png?width=1864&height=928	C:/Users/lrodr/Documents/GitHub/garmscales/UX%20NUEVA%20Y%20FINAL/framerusercontent.com/images/T2yZamjnk0C2j2XtLYb6lar3gBY508b.png	(from https://covix.framer.website/work)
